batsim_id,oar_id
0,283
1,284
2,285
3,286
4,287
5,288
6,289
7,290
8,291
9,292
10,293
11,294
12,295
13,296
14,297
15,298
16,299
17,300
18,301
19,302
20,303
21,304
22,305
23,306
24,307
25,308
26,309
27,310
28,311
29,312
30,313
31,314
32,315
33,316
34,317
35,318
36,319
37,320
38,321
39,322
40,323
41,324
42,325
43,326
44,327
45,328
46,329
47,330
48,331
49,332
50,333
51,334
52,335
53,336
54,337
55,338
56,339
57,340
58,341
59,342
60,343
61,344
62,345
63,346
64,347
65,348
66,349
67,350
68,351
69,352
70,353
71,354
72,355
73,356
74,357
75,358
76,359
77,360
78,361
79,362
80,363
81,364
82,365
83,366
84,367
85,368
86,369
87,370
88,371
89,372
90,373
91,374
92,375
93,376
94,377
95,378
96,379
97,380
98,381
99,382
100,383
101,384
102,385
103,386
104,387
105,388
106,389
107,390
108,391
109,392
110,393
111,394
112,395
113,396
114,397
115,398
116,399
117,400
118,401
119,402
120,403
121,404
122,405
123,406
124,407
125,408
126,409
127,410
128,411
129,412
130,413
131,414
132,415
133,416
134,417
135,418
136,419
137,420
138,421
139,422
140,423
141,424
142,425
143,426
144,427
145,428
146,429
147,430
148,431
149,432
150,433
151,434
152,435
153,436
154,437
155,438
156,439
157,440
158,441
159,442
160,443
161,444
162,445
163,446
164,447
165,448
166,449
167,450
168,451
169,452
170,453
171,454
172,455
173,456
174,457
175,458
176,459
177,460
178,461
179,462
180,463
181,464
182,465
183,466
184,467
185,468
186,469
187,470
188,471
189,472
190,473
191,474
192,475
193,476
194,477
195,478
196,479
197,480
198,481
199,482
200,483
201,484
202,485
203,486
204,487
205,488
206,489
207,490
208,491
209,492
210,493
211,494
212,495
213,496
214,497
215,498
216,499
217,500
218,501
219,502
220,503
221,504
222,505
223,506
224,507
225,508
226,509
227,510
228,511
229,512
230,513
231,514
232,515
233,516
234,517
235,518
236,519
237,520
238,521
239,522
240,523
241,524
242,525
243,526
244,527
245,528
246,529
247,530
248,531
249,532
